product_id,category,cost_price,competitor_price,demand,inventory,season,traffic,optimal_price
1426,Home,113.14,153.13,621,991,Festive,4661,157.57
1389,Clothing,452.58,506.12,571,692,Normal,1037,487.31
1333,Sports,481.69,587.3,564,976,Normal,3553,540.9
1447,Beauty,203.06,281.37,92,119,Normal,1521,243.46
1337,Clothing,418.6,597.62,838,652,Holiday,4173,626.26
1847,Beauty,135.5,207.73,179,949,Festive,3108,190.78
1087,Sports,74.8,114.05,796,699,Holiday,535,125.55
1268,Toys,183.17,277.34,954,95,Holiday,215,294.65
1064,Sports,238.92,269.55,338,65,Festive,3006,296.51
1677,Beauty,439.96,648.79,846,631,Festive,556,624.13
1063,Home,145.95,169.2,768,746,Festive,2926,191.1
1269,Clothing,426.15,546.01,474,405,Normal,4172,493.54
1656,Clothing,106.47,127.19,858,558,Normal,704,131.2
1376,Electronics,144.08,166.97,645,731,Normal,4817,164.77
1844,Clothing,452.21,653.5,475,850,Normal,875,558.1
1780,Home,375.07,587.93,571,870,Normal,1785,488.57
1328,Home,330.51,429.03,927,600,Normal,3681,395.31
1901,Beauty,141.95,207.01,967,502,Festive,1504,212.6
1517,Electronics,467.64,621.17,408,492,Holiday,903,667.01
1632,Clothing,42.19,61.44,587,336,Holiday,3478,72.42
1861,Clothing,145.65,160.95,308,976,Festive,4177,176.43
1420,Sports,363.25,439.76,458,309,Festive,2913,463.61
1312,Beauty,98.73,133.95,877,949,Normal,1742,129.14
1308,Toys,181.02,265.71,305,157,Holiday,2828,273.94
1813,Electronics,373.61,430.85,99,723,Normal,4658,400.6
1845,Home,209.99,283.42,50,390,Holiday,2727,298.25
1643,Clothing,429.29,654.78,47,185,Holiday,592,649.37
1801,Clothing,291.98,409.22,925,351,Festive,1067,411.14
1961,Toys,486.32,730.38,189,79,Normal,2382,611.74
1958,Sports,325.52,478.2,469,302,Normal,4651,409.73
1188,Sports,360.82,505.98,370,331,Festive,2363,493.27
1720,Clothing,421.98,504.95,999,397,Festive,2066,544.76
1041,Clothing,369.74,478.59,906,704,Normal,1929,438.76
1589,Sports,395.26,470.66,468,449,Festive,2112,499.36
1319,Home,302.2,438.3,786,438,Festive,4090,429.11
1656,Clothing,122.4,168.12,982,733,Holiday,196,191.84
1444,Beauty,238.93,271.37,375,120,Festive,1006,297.89
1373,Clothing,481.53,710.64,176,306,Festive,3619,670.3
1285,Beauty,237.62,310.39,365,108,Festive,2289,316.41
1170,Sports,443.29,524.28,670,584,Normal,2499,494.26
1604,Toys,342.51,482.86,761,550,Normal,3923,425.16
1262,Toys,52.9,58.78,787,888,Holiday,3580,80.36
1968,Home,261.28,369.06,153,742,Holiday,1639,379.84
1941,Electronics,32.3,34.75,736,707,Festive,1596,49.55
1534,Electronics,208.99,233.39,597,993,Holiday,1854,280.41
1803,Electronics,479.1,665.65,413,589,Holiday,2916,697.46
1141,Sports,457.04,538.62,472,717,Holiday,1819,617.95
1147,Sports,271.82,432.89,609,418,Normal,3677,362.45
1439,Clothing,376.59,584.41,188,940,Festive,730,536.05
1627,Home,278.28,414.12,941,665,Normal,411,361.7
1592,Home,284.1,380.82,581,646,Holiday,1691,411.88
1415,Clothing,366.58,399.25,224,326,Normal,3936,385.76
1024,Home,335.13,353.75,271,696,Normal,2449,346.38
1626,Home,52.32,81.65,414,661,Festive,1139,79.81
1093,Clothing,196.69,273.52,25,336,Holiday,1155,283.1
1304,Toys,162.69,209.45,723,257,Normal,1913,199.24
1184,Sports,490.18,613.15,417,527,Holiday,1104,679.92
1282,Electronics,365.43,530.07,310,1,Holiday,1884,545.3
1154,Toys,438.15,557.27,494,900,Festive,258,568.81
1685,Toys,60.29,73.73,985,446,Holiday,3628,99.55
1862,Clothing,35.12,40.41,719,38,Normal,638,51.96
1684,Clothing,314.16,417.76,866,51,Holiday,612,461.56
1665,Electronics,277.09,374.44,137,964,Holiday,964,392.96
1013,Electronics,54.94,76.85,823,199,Festive,4859,89.6
1889,Beauty,302.69,320.19,311,244,Festive,686,361.84
1815,Beauty,424.25,616.76,347,196,Holiday,2870,632.53
1639,Beauty,92.68,147.35,209,515,Festive,1177,135.52
1340,Sports,284.39,349.45,492,14,Normal,4615,326.69
1603,Clothing,426.58,655.73,423,742,Holiday,3986,652.55
1782,Beauty,451.75,582.89,581,540,Holiday,1896,639.18
1733,Sports,441.32,558.09,266,164,Festive,474,570.4
1472,Electronics,423.11,469.26,433,984,Normal,3087,449.92
1818,Beauty,183.43,203.32,405,112,Festive,341,228.43
1821,Clothing,293.54,392.85,537,683,Normal,4407,350.52
1906,Toys,250.64,386.27,600,393,Festive,1005,366.09
1107,Home,64.71,69.34,354,159,Normal,129,73.31
1330,Sports,268.2,327.33,298,586,Normal,2731,300.79
1539,Toys,272.08,386.11,12,770,Normal,4979,325.48
1438,Sports,430.17,580.26,608,358,Normal,4823,515.58
1708,Electronics,50.76,61.86,538,172,Normal,4801,66.21
1987,Electronics,82.07,93.3,287,596,Festive,2464,102.76
1711,Electronics,295.47,379.95,867,586,Normal,1794,352.12
1665,Toys,87.47,128.74,584,866,Festive,4944,128.58
1383,Beauty,479.35,738.31,938,711,Festive,713,695.94
1581,Electronics,278.0,434.47,505,924,Holiday,820,431.22
1159,Home,101.13,118.54,645,93,Normal,643,122.27
1431,Sports,38.3,55.18,121,388,Normal,1266,47.22
1863,Toys,282.75,379.38,232,502,Holiday,4078,403.88
1395,Sports,414.72,617.69,159,601,Normal,315,516.38
1965,Electronics,279.59,415.89,979,352,Normal,4075,365.56
1972,Clothing,466.42,658.31,930,31,Holiday,3124,697.42
1614,Sports,484.15,743.91,104,992,Holiday,2187,732.19
1487,Beauty,16.43,22.9,330,443,Festive,975,26.51
1747,Clothing,429.51,495.56,831,88,Normal,2804,478.72
1188,Clothing,374.97,591.48,247,904,Festive,3884,539.89
1417,Home,320.62,424.52,795,541,Holiday,4658,465.92
1342,Toys,485.67,712.91,927,257,Holiday,816,737.96
1360,Electronics,55.18,75.66,345,300,Festive,1288,79.1
1108,Beauty,252.11,360.5,709,931,Normal,84,315.83
1848,Clothing,164.54,183.41,366,888,Festive,4796,201.54
1300,Clothing,497.64,584.61,432,175,Holiday,2690,673.3
1367,Electronics,156.65,245.51,850,283,Holiday,4355,255.83
1254,Beauty,130.59,196.6,671,310,Normal,3919,175.46
1315,Electronics,228.74,354.55,415,54,Festive,1418,333.99
1704,Toys,28.41,41.47,749,697,Festive,837,50.7
1070,Beauty,311.6,468.88,531,590,Festive,730,444.65
1268,Electronics,78.39,121.09,959,981,Festive,2680,125.77
1845,Electronics,279.98,309.43,550,298,Holiday,1576,374.21
1500,Electronics,442.06,554.14,244,877,Holiday,4673,609.11
1208,Home,161.36,203.23,444,352,Normal,4897,189.42
1477,Electronics,156.73,200.99,450,625,Normal,1697,184.74
1175,Toys,261.66,406.59,875,680,Holiday,2055,413.64
1238,Toys,206.68,261.63,712,989,Festive,3130,274.45
1892,Toys,456.21,524.64,841,958,Festive,1674,570.89
1944,Clothing,454.44,627.51,116,353,Holiday,531,655.14
1609,Home,237.67,348.63,161,897,Normal,2863,291.88
1858,Toys,360.23,565.12,677,931,Holiday,2900,561.62
1441,Electronics,143.21,170.49,264,742,Normal,1624,158.42
1600,Beauty,296.53,313.75,83,261,Festive,3736,349.97
1763,Sports,410.83,640.31,72,350,Holiday,4864,627.97
1491,Home,392.81,595.77,890,556,Holiday,3637,607.51
1098,Toys,83.51,133.41,796,615,Festive,2829,133.83
1328,Beauty,356.09,429.21,344,357,Holiday,2457,486.77
1325,Toys,112.77,122.19,756,347,Holiday,4663,159.06
1444,Toys,262.59,399.1,283,892,Festive,195,371.43
1665,Home,491.96,717.96,199,600,Holiday,2734,728.93
1997,Beauty,51.5,67.28,803,924,Holiday,2196,83.7
1294,Toys,29.86,34.85,823,659,Festive,3818,50.0
1441,Clothing,274.52,307.91,560,66,Holiday,3436,370.72
1794,Beauty,488.03,583.13,156,206,Normal,555,537.67
1807,Clothing,407.12,487.68,860,264,Holiday,1836,565.06
1890,Beauty,128.39,144.39,693,284,Normal,2997,148.83
1030,Toys,443.72,708.51,158,455,Festive,2466,643.56
1130,Home,293.78,340.87,319,651,Festive,4644,364.52
1727,Sports,470.57,593.06,949,192,Holiday,4374,667.48
1526,Home,397.76,616.67,300,903,Holiday,301,608.14
1437,Toys,107.53,149.55,167,323,Festive,867,146.39
1325,Clothing,240.06,285.14,357,510,Festive,3835,303.2
1266,Beauty,361.65,444.49,989,934,Holiday,1272,508.59
1285,Toys,335.49,393.04,769,190,Festive,3805,429.02
1290,Beauty,221.63,256.54,289,815,Holiday,3965,296.2
1367,Beauty,442.66,524.98,21,882,Festive,1209,546.23
1485,Sports,82.21,92.38,847,873,Festive,4986,112.2
1554,Toys,329.27,481.42,370,269,Holiday,4581,493.72
1956,Home,261.19,331.47,824,34,Festive,4115,351.82
1167,Home,113.19,176.26,330,247,Normal,834,150.09
1860,Toys,83.64,91.2,863,56,Normal,3432,104.4
1470,Beauty,355.37,556.35,769,780,Festive,3618,520.65
1937,Beauty,51.92,70.76,211,450,Normal,3538,63.31
1766,Beauty,131.96,203.16,898,55,Normal,3700,185.24
1169,Home,81.58,105.86,227,394,Normal,3567,96.29
1886,Sports,37.6,52.66,214,614,Holiday,267,55.74
1770,Toys,351.95,404.06,33,433,Normal,4326,376.5
1345,Beauty,110.08,167.24,756,588,Holiday,1114,178.36
1077,Beauty,121.74,137.54,785,364,Normal,2337,143.52
1850,Sports,139.72,170.42,123,331,Festive,1513,176.83
1084,Toys,65.96,86.75,631,801,Normal,4030,84.97
1891,Toys,201.48,254.75,869,33,Holiday,4794,295.7
1660,Sports,157.06,191.39,777,378,Holiday,2356,227.14
1200,Beauty,46.6,68.69,845,896,Festive,2803,77.05
1588,Toys,436.47,593.3,152,481,Normal,846,515.52
1360,Clothing,477.97,700.11,327,23,Festive,3792,667.16
1761,Sports,161.86,174.19,671,369,Normal,513,179.6
1564,Sports,414.15,609.45,829,36,Normal,3632,528.2
1811,Home,343.53,495.09,57,456,Festive,3171,469.7
1301,Electronics,255.39,302.69,31,99,Normal,1379,279.16
1292,Beauty,96.37,122.0,713,930,Normal,2068,118.8
1293,Electronics,93.69,148.29,204,766,Holiday,2731,144.66
1108,Electronics,330.77,497.51,544,335,Normal,1380,423.34
1364,Beauty,333.26,378.85,691,881,Normal,761,365.47
1599,Home,82.84,90.8,737,748,Normal,4383,97.82
1677,Sports,362.01,550.03,663,785,Holiday,2043,555.86
1493,Home,225.24,261.44,373,764,Normal,2120,246.98
1266,Home,355.41,388.46,172,173,Festive,1421,427.82
1092,Beauty,281.83,343.35,844,483,Holiday,732,397.51
1684,Clothing,27.4,30.63,28,311,Normal,2810,28.02
1063,Toys,184.22,277.39,602,162,Holiday,2125,288.09
1427,Toys,24.14,32.83,785,542,Festive,2724,45.1
1637,Toys,368.51,435.84,579,747,Normal,621,410.02
1367,Sports,101.01,113.86,327,304,Holiday,3560,137.71
1741,Toys,471.52,747.61,539,867,Normal,2388,616.01
1104,Toys,497.08,547.92,566,369,Festive,2711,606.54
1208,Sports,442.07,663.68,999,213,Festive,2708,638.1
1573,Beauty,166.01,198.57,952,89,Festive,3318,225.79
1751,Toys,53.6,62.75,167,43,Normal,1032,61.3
1473,Clothing,366.29,431.29,885,857,Holiday,1792,503.78
1060,Clothing,63.13,99.84,662,86,Holiday,2731,110.08
1345,Toys,94.13,119.65,599,132,Normal,1210,118.21
1011,Electronics,48.99,72.84,363,13,Holiday,4074,80.36
1465,Electronics,184.31,212.88,897,126,Normal,802,215.9
1648,Toys,112.04,166.38,379,538,Holiday,3179,172.11
1194,Home,313.88,470.03,668,465,Festive,2120,450.07
1073,Toys,191.0,272.75,632,308,Festive,2552,271.62
1874,Sports,202.67,284.06,51,753,Normal,852,240.62
1385,Sports,269.52,383.28,872,608,Festive,919,381.23
1135,Sports,166.01,263.41,38,581,Festive,3480,237.47
1883,Home,170.82,255.67,171,82,Normal,3563,216.26
1554,Toys,180.16,271.13,535,555,Festive,1713,260.59
1913,Toys,363.12,462.64,22,180,Festive,263,466.89
1435,Clothing,200.39,215.81,549,609,Festive,1423,246.09
1038,Clothing,59.99,84.53,553,484,Festive,255,89.9
1542,Sports,344.19,487.58,14,856,Holiday,1719,497.93
1653,Toys,472.11,595.66,883,563,Normal,2125,548.73
1319,Clothing,43.49,62.15,953,977,Normal,4024,66.99
1870,Sports,449.45,708.96,762,665,Holiday,1874,703.48
1864,Clothing,184.1,256.62,214,484,Festive,2810,249.83
1988,Toys,279.74,406.44,609,395,Holiday,4057,423.23
1555,Toys,84.98,126.87,701,647,Normal,2308,116.71
1699,Beauty,148.91,169.44,409,208,Holiday,1907,203.54
1352,Electronics,131.66,168.2,808,415,Festive,2338,183.76
1994,Beauty,33.81,48.39,977,219,Normal,4343,59.54
1513,Electronics,316.74,408.76,559,701,Holiday,2397,449.61
1482,Clothing,394.14,531.22,538,978,Holiday,1423,567.08
1415,Beauty,28.47,41.21,186,680,Holiday,1447,42.28
1803,Sports,36.97,55.27,559,11,Festive,2572,62.79
1822,Beauty,127.43,173.43,672,468,Normal,2932,161.53
1369,Clothing,93.26,117.47,946,892,Festive,3206,133.81
1342,Clothing,137.06,156.48,748,91,Normal,4642,161.27
1958,Electronics,181.1,222.19,599,56,Festive,3739,240.51
1324,Beauty,487.14,638.09,24,966,Festive,3062,631.34
1366,Clothing,172.63,197.02,796,475,Festive,4461,224.26
1335,Beauty,128.63,141.36,526,318,Festive,1973,163.22
1295,Home,29.74,34.47,807,10,Festive,4751,52.66
1023,Clothing,302.28,409.0,873,229,Normal,3821,371.96
1884,Electronics,451.53,582.05,476,687,Normal,3180,522.88
1441,Electronics,282.26,411.77,430,826,Normal,1079,351.48
1103,Sports,418.78,521.41,505,55,Holiday,622,584.62
1411,Clothing,51.75,64.53,436,238,Normal,855,65.67
1573,Toys,57.74,62.04,44,129,Holiday,1262,74.56
1664,Toys,317.95,377.11,899,555,Normal,3724,362.74
1774,Toys,57.22,73.79,115,654,Normal,2464,64.54
1293,Sports,248.55,348.72,567,630,Holiday,565,368.96
1966,Toys,97.24,118.44,806,421,Holiday,847,146.17
1886,Electronics,72.65,97.79,577,678,Normal,357,93.37
1242,Clothing,267.91,328.21,257,229,Holiday,1142,369.03
1341,Home,76.35,102.77,112,711,Festive,3439,99.7
1853,Beauty,130.05,173.32,290,76,Holiday,3968,189.62
1858,Toys,113.83,166.28,806,428,Holiday,1245,182.49
1632,Clothing,486.99,601.42,655,873,Normal,4379,552.94
1864,Sports,14.34,18.67,902,694,Normal,2655,31.08
1172,Clothing,47.29,51.74,951,757,Festive,3329,71.84
1415,Electronics,432.81,575.37,917,23,Festive,3873,587.24
1102,Electronics,263.95,400.91,672,784,Normal,1290,341.95
1159,Toys,107.21,155.73,637,408,Festive,1899,158.25
1256,Electronics,135.0,201.44,111,511,Holiday,1231,201.64
1713,Beauty,432.81,522.34,368,951,Normal,927,480.18
1556,Clothing,462.58,690.18,759,837,Normal,4659,587.38
1575,Electronics,132.44,193.38,218,49,Holiday,3679,200.14
1195,Electronics,114.47,175.17,551,54,Holiday,3788,184.19
1988,Home,189.18,244.72,244,819,Normal,3729,217.74
1390,Electronics,444.34,684.22,153,906,Holiday,4431,673.9
1933,Sports,14.93,16.12,171,712,Normal,318,15.38
1069,Electronics,210.65,252.49,432,802,Normal,4714,236.2
1692,Sports,167.3,254.22,832,625,Holiday,4140,266.1
1842,Toys,304.17,422.0,233,205,Festive,3521,412.35
1246,Beauty,239.85,351.37,322,973,Holiday,3228,357.15
1328,Toys,89.62,123.44,728,909,Holiday,3982,138.95
1157,Beauty,395.67,422.16,70,81,Normal,931,409.91
1917,Clothing,320.81,490.81,750,681,Festive,286,465.53
1697,Home,89.35,125.05,82,959,Holiday,3794,126.38
1742,Clothing,109.9,136.89,971,966,Holiday,801,165.46
1584,Electronics,408.61,638.4,25,627,Holiday,450,623.02
1054,Beauty,71.5,83.32,184,365,Normal,1639,79.26
1485,Sports,356.75,441.9,663,276,Holiday,275,500.39
1242,Clothing,94.75,115.04,128,310,Holiday,1293,129.59
1813,Beauty,291.67,419.6,252,822,Normal,2419,356.56
1352,Sports,240.42,257.43,27,310,Festive,1062,283.98
1409,Sports,390.09,484.61,297,985,Holiday,4521,535.89
1959,Electronics,198.26,230.39,161,906,Festive,1886,242.75
1975,Clothing,456.11,560.55,365,725,Holiday,2321,626.03
1904,Toys,394.28,488.26,161,205,Festive,4461,502.61
1726,Sports,391.6,587.07,567,651,Normal,967,497.42
1014,Beauty,146.51,222.98,444,97,Holiday,4128,229.77
1146,Clothing,237.19,362.71,619,581,Festive,4808,345.0
1489,Electronics,110.33,161.65,986,114,Normal,2619,155.14
1655,Electronics,410.98,433.53,362,168,Normal,3613,428.66
1024,Beauty,324.74,348.63,553,690,Festive,2100,393.01
1610,Toys,13.3,18.32,954,42,Festive,4546,36.68
1690,Sports,290.67,341.37,228,756,Festive,389,360.4
1332,Electronics,32.94,40.9,682,822,Normal,3171,46.45
1173,Electronics,190.94,222.97,949,176,Normal,2741,225.05
1774,Sports,448.53,489.12,934,348,Normal,2829,485.76
1289,Sports,59.8,68.13,346,443,Normal,3246,68.67
1569,Sports,55.05,74.96,7,625,Normal,196,62.02
1845,Home,412.56,451.12,911,150,Festive,2620,511.19
1790,Home,141.95,170.81,632,169,Festive,3931,189.47
1918,Sports,27.51,36.31,179,180,Festive,1671,38.72
1144,Sports,313.27,361.07,591,124,Normal,4907,348.37
1908,Beauty,139.22,168.38,539,53,Normal,627,164.32
1121,Electronics,213.01,237.5,146,783,Holiday,2932,277.51
1026,Clothing,101.5,155.41,988,494,Normal,2434,145.74
1065,Toys,429.05,513.74,419,392,Normal,3454,477.82
1100,Home,305.6,456.65,2,155,Holiday,4506,456.79
1925,Toys,354.12,438.18,180,93,Festive,3505,452.4
1387,Home,219.98,255.32,654,997,Festive,1681,278.74
1093,Sports,113.1,165.9,329,57,Festive,3725,162.76
1066,Sports,320.05,430.95,374,118,Holiday,970,462.4
1249,Sports,74.18,101.56,735,332,Holiday,3801,119.46
1141,Clothing,224.08,261.88,905,776,Festive,2744,290.81
1266,Home,187.45,296.23,256,606,Normal,4758,243.93
1551,Toys,173.07,229.47,19,495,Holiday,1661,242.44
1214,Clothing,368.6,467.25,453,187,Holiday,1385,518.2
1488,Electronics,139.72,221.77,316,592,Normal,3344,184.1
1495,Clothing,477.51,651.31,129,968,Normal,1229,562.15
1479,Beauty,146.94,224.8,517,418,Normal,2727,194.12
1642,Home,257.44,324.3,225,884,Festive,2980,329.57
1489,Clothing,289.69,318.41,266,575,Holiday,1787,378.92
1000,Toys,237.58,255.81,567,343,Holiday,3176,315.72
1008,Home,67.96,104.73,502,512,Holiday,2103,110.82
1879,Sports,344.48,543.67,51,769,Festive,4652,492.92
1840,Clothing,54.43,69.0,418,619,Normal,4256,66.98
1379,Home,120.97,161.09,56,621,Normal,3270,139.05
1843,Clothing,61.63,76.28,461,329,Festive,599,85.77
1896,Clothing,392.99,556.04,6,508,Festive,3294,531.04
1143,Clothing,368.78,564.21,315,946,Holiday,3492,560.26
1861,Beauty,456.05,713.26,604,157,Normal,1462,595.95
1839,Beauty,264.8,294.65,400,28,Holiday,4675,353.78
1301,Clothing,255.09,326.3,85,193,Festive,1824,329.69
1649,Clothing,434.71,464.28,264,402,Normal,2921,452.76
1416,Home,156.66,164.57,704,20,Holiday,3498,213.76
1869,Sports,176.86,252.38,611,915,Holiday,3903,266.48
1808,Electronics,405.97,520.35,13,736,Holiday,2263,561.23
1178,Sports,328.55,434.37,119,378,Normal,1498,381.95
1277,Home,463.91,662.28,726,837,Normal,3941,573.43
1143,Beauty,246.94,389.47,114,105,Normal,3020,319.96
1338,Home,410.03,482.71,645,247,Holiday,2931,560.54
1458,Home,379.14,475.87,470,786,Festive,2691,489.85
1701,Electronics,177.24,228.04,398,846,Festive,3461,232.96
1948,Toys,127.78,148.45,675,864,Holiday,3482,179.24
1330,Sports,13.81,19.8,543,34,Festive,2494,29.57
1269,Beauty,122.41,177.1,835,599,Festive,99,181.82
1998,Home,40.52,51.79,85,150,Festive,517,53.18
1186,Electronics,375.32,481.44,221,62,Normal,1542,432.49
1665,Home,239.68,351.89,598,708,Holiday,2354,364.12
1171,Home,146.98,175.51,596,832,Normal,1396,169.0
1403,Sports,110.51,149.53,830,862,Festive,4224,158.89
1467,Sports,253.65,314.75,831,107,Festive,4866,338.33
1246,Electronics,22.09,25.42,871,610,Festive,3573,41.44
1900,Home,140.52,150.09,985,140,Normal,2382,164.3
1960,Home,453.16,631.79,442,203,Festive,1755,618.27
1522,Home,128.96,186.13,597,519,Festive,2752,186.23
1558,Clothing,45.38,72.14,311,997,Holiday,4042,71.34
1777,Clothing,41.68,66.6,993,42,Festive,3931,80.04
1828,Home,250.54,287.53,678,432,Normal,1038,280.43
1110,Sports,471.39,753.33,140,540,Holiday,4591,730.31
1987,Electronics,448.28,666.25,686,464,Festive,4442,635.91
1812,Toys,272.18,394.73,603,333,Normal,1329,343.85
1302,Toys,121.82,190.62,798,703,Normal,3800,168.67
1929,Sports,311.25,465.34,204,748,Holiday,4382,466.45
1885,Electronics,462.59,486.45,463,882,Holiday,818,595.02
1908,Beauty,431.33,641.27,36,385,Holiday,521,642.93
1472,Toys,489.22,724.64,289,856,Normal,1050,608.43
1790,Home,115.35,146.03,567,444,Normal,3769,139.81
1291,Home,208.95,268.92,924,178,Holiday,1308,308.76
1958,Clothing,138.33,169.48,578,499,Holiday,950,197.55
1251,Beauty,432.07,690.76,918,752,Holiday,2980,684.03
1587,Toys,176.17,251.61,256,373,Festive,515,243.57
1174,Toys,277.09,409.49,601,606,Festive,4477,393.84
1108,Clothing,395.32,550.42,340,827,Holiday,4512,574.36
1961,Sports,137.32,202.79,587,910,Festive,3958,197.84
1339,Toys,420.53,522.55,870,61,Holiday,4474,593.77
1847,Clothing,207.45,275.13,97,839,Holiday,3509,290.9
1013,Electronics,84.55,90.69,931,703,Normal,2561,102.72
1692,Home,300.64,331.05,906,598,Normal,1955,330.98
1321,Sports,66.96,103.78,170,295,Holiday,3711,104.04
1944,Beauty,184.34,284.73,84,851,Normal,392,231.96
1783,Home,321.39,355.34,663,123,Normal,703,351.01
1963,Sports,378.1,528.56,31,862,Holiday,3528,544.17
1042,Beauty,39.4,51.96,244,107,Festive,60,55.94
1460,Electronics,240.74,338.51,10,390,Festive,4834,323.99
1101,Electronics,124.9,199.78,591,342,Normal,2042,172.45
1624,Beauty,89.34,127.09,177,818,Festive,2428,121.07
1704,Toys,318.73,360.42,545,307,Festive,1133,396.75
1008,Home,34.85,50.38,185,528,Normal,277,43.68
1148,Electronics,295.12,383.33,370,507,Normal,2071,344.09
1337,Sports,33.79,47.41,533,888,Holiday,2278,55.27
1223,Home,487.36,527.75,995,740,Festive,4451,596.86
1109,Beauty,196.43,290.8,741,997,Festive,1253,282.91
1353,Electronics,453.32,706.53,515,699,Festive,4285,654.73
1083,Electronics,135.54,209.46,9,514,Festive,1816,190.44
1554,Clothing,10.43,12.39,250,17,Holiday,291,18.93
1065,Clothing,169.2,238.24,186,534,Normal,1928,204.77
1387,Home,449.56,581.36,101,814,Normal,1719,513.41
1890,Home,245.82,298.56,663,57,Holiday,4837,346.62
1620,Beauty,276.57,345.92,178,458,Festive,4383,354.0
1613,Beauty,430.64,682.72,859,87,Holiday,3141,681.08
1134,Beauty,236.34,337.1,270,361,Holiday,768,349.4
1085,Clothing,354.69,415.25,132,6,Festive,1431,440.78
1083,Electronics,116.0,159.99,458,955,Holiday,3524,171.38
1953,Electronics,144.43,153.03,300,476,Holiday,3078,188.46
1226,Beauty,471.47,643.03,898,648,Holiday,1985,689.84
1259,Clothing,454.01,535.09,606,812,Festive,2848,570.71
1891,Beauty,320.46,426.54,174,519,Festive,4714,422.45
1019,Sports,460.43,662.3,940,273,Festive,1214,647.86
1034,Home,241.85,285.03,293,504,Normal,4692,266.78
1864,Clothing,341.57,452.0,884,625,Normal,840,411.34
1754,Electronics,54.76,59.5,395,258,Holiday,3489,77.43
1442,Sports,492.37,556.37,876,75,Normal,3467,541.52
1980,Home,150.72,218.04,987,594,Festive,884,223.76
1940,Home,43.1,66.95,960,628,Normal,1684,71.09
1269,Home,300.99,399.36,494,602,Festive,4748,402.19
1734,Clothing,376.03,433.83,631,423,Holiday,1364,509.44
1405,Clothing,493.94,639.63,165,210,Holiday,4964,692.52
1507,Clothing,159.11,226.22,275,599,Normal,3162,195.17
1303,Electronics,353.07,561.89,942,35,Normal,4166,476.14
1669,Electronics,214.89,327.17,724,51,Normal,3834,285.26
1284,Electronics,180.39,268.74,589,53,Holiday,4946,281.18
1547,Sports,381.45,556.02,676,617,Normal,940,479.17
1809,Sports,286.79,436.56,389,16,Normal,4493,369.38
1028,Toys,316.53,424.92,393,361,Normal,4455,376.78
1390,Beauty,113.5,120.61,739,224,Holiday,2552,159.09
1415,Toys,241.87,323.74,758,49,Festive,2592,334.0
1908,Beauty,93.32,132.69,139,639,Normal,1321,112.59
1766,Home,445.03,560.84,876,972,Normal,450,515.6
1908,Home,86.18,125.28,704,972,Normal,4511,114.95
1949,Clothing,413.29,534.24,702,880,Festive,2221,545.4
1141,Home,183.72,195.78,687,52,Normal,1236,203.23
1645,Home,352.49,451.83,855,790,Holiday,1238,503.43
1655,Sports,356.54,548.67,188,854,Holiday,1834,541.23
1808,Electronics,299.93,443.03,202,472,Festive,2150,418.15
1947,Home,72.96,91.84,349,578,Holiday,3717,104.73
1879,Beauty,422.58,594.55,848,870,Normal,1115,521.17
1340,Beauty,181.06,250.54,153,562,Festive,2487,243.21
1244,Home,225.0,329.09,15,445,Normal,56,275.12
1765,Clothing,274.64,330.74,327,360,Holiday,1117,376.09
1875,Beauty,20.78,27.94,519,135,Festive,2236,37.18
1911,Home,393.9,472.99,700,767,Festive,3076,502.7
1004,Beauty,63.24,72.72,349,577,Normal,1394,72.08
1919,Home,416.53,658.98,327,359,Normal,3541,542.5
1938,Sports,479.42,595.16,775,724,Holiday,4514,669.02
1448,Beauty,260.03,358.13,26,881,Normal,1570,305.2
1265,Home,343.41,467.89,592,244,Holiday,3297,502.12
1490,Sports,358.5,491.83,655,720,Normal,4483,434.66
1238,Home,91.3,145.72,992,822,Normal,3707,134.24
1249,Home,147.5,172.26,78,960,Holiday,304,193.52
1954,Clothing,459.5,515.04,480,622,Normal,2343,493.76
1290,Home,101.32,125.5,341,335,Holiday,4652,143.88
1542,Beauty,470.69,675.11,9,604,Festive,937,640.66
1631,Electronics,370.87,411.54,656,72,Normal,2707,403.96
1078,Home,74.63,93.19,810,394,Normal,2239,98.14
1906,Beauty,404.04,637.39,317,803,Festive,4913,583.65
1520,Home,31.1,41.58,120,68,Holiday,3305,46.17
1449,Electronics,286.99,318.64,959,6,Normal,4422,321.97
1555,Electronics,478.62,625.37,243,395,Festive,2728,626.67
1883,Home,217.57,346.8,634,38,Normal,4396,294.68
1733,Beauty,174.26,257.34,401,377,Normal,3058,221.94
1143,Sports,467.81,735.83,271,123,Festive,834,676.8
1119,Clothing,16.55,19.71,707,956,Holiday,2508,31.63
1943,Home,27.97,35.52,684,356,Festive,4232,47.84
1564,Beauty,494.21,726.47,994,109,Festive,3678,703.81
1576,Electronics,46.51,73.74,693,472,Festive,1484,78.6
1175,Beauty,483.66,515.88,15,430,Normal,166,497.92
1069,Home,105.44,144.17,192,214,Holiday,2703,153.94
1813,Beauty,357.6,434.54,565,307,Normal,995,405.84
1632,Beauty,243.66,263.72,782,960,Normal,1878,264.53
1888,Home,102.34,138.26,594,186,Normal,1588,131.25
1202,Home,458.51,566.76,844,290,Festive,2259,596.84
1800,Sports,429.07,469.72,304,72,Festive,4321,519.48
